time,dev_eui,temperature
2024-06-01 06:05:49.049+00,647fda000000aa92,16.5
2024-06-01 06:35:49.056+00,647fda000000aa92,16.7
2024-06-01 06:50:49.06+00,647fda000000aa92,16.8
2024-06-01 15:50:49.12259+00,647fda000000aa92,21.0
2024-06-01 07:50:49.071+00,647fda000000aa92,17.9
2024-06-01 07:20:49.065+00,647fda000000aa92,17.4
2024-06-01 07:35:49.069+00,647fda000000aa92,17.7
2024-06-01 07:05:49.069+00,647fda000000aa92,17.1
2024-06-01 08:05:49.073+00,647fda000000aa92,18.1
2024-06-01 08:20:49.075+00,647fda000000aa92,18.4
2024-06-01 09:05:49.086+00,647fda000000aa92,19.4
2024-06-01 08:35:49.083+00,647fda000000aa92,18.7
2024-06-01 09:35:49.09+00,647fda000000aa92,19.9
2024-06-01 08:50:49.08692+00,647fda000000aa92,19.1
2024-06-01 16:05:49.113+00,647fda000000aa92,21.0
2024-06-01 09:50:49.09+00,647fda000000aa92,20.1
2024-06-01 09:20:49.098607+00,647fda000000aa92,19.7
2024-06-01 10:05:49.09+00,647fda000000aa92,20.2
2024-05-15 01:20:43.925+00,647fda000000aa92,15.9
2024-06-01 10:50:49.094+00,647fda000000aa92,20.7
2024-06-01 11:05:49.095+00,647fda000000aa92,20.4
2024-06-01 10:20:49.099594+00,647fda000000aa92,20.7
2024-06-01 11:20:49.096+00,647fda000000aa92,20.3
2024-06-01 10:35:49.095558+00,647fda000000aa92,20.5
2024-06-01 12:20:49.099+00,647fda000000aa92,20.1
2024-06-01 11:50:49.112654+00,647fda000000aa92,20.5
2024-06-01 11:35:49.096+00,647fda000000aa92,20.6
2024-06-01 12:35:49.101197+00,647fda000000aa92,20.2
2024-06-01 12:50:49.096+00,647fda000000aa92,19.7
2024-06-01 16:20:49.109212+00,647fda000000aa92,20.6
2024-06-01 12:05:49.092+00,647fda000000aa92,20.6
2024-06-01 14:05:49.109+00,647fda000000aa92,19.6
2024-06-01 13:05:49.103+00,647fda000000aa92,19.3
2024-06-01 13:35:49.117104+00,647fda000000aa92,19.6
2024-06-01 14:20:49.104+00,647fda000000aa92,19.5
2024-06-01 13:50:49.115989+00,647fda000000aa92,19.6
2024-06-01 13:20:49.11+00,647fda000000aa92,19.5
2024-05-19 05:35:44.78+00,647fda000000aa92,14.6
2024-06-01 15:05:49.122147+00,647fda000000aa92,21.7
2024-06-01 14:35:49.117072+00,647fda000000aa92,19.8
2024-05-07 17:20:40.838+00,647fda000000aa92,14.4
2024-06-01 14:50:49.111+00,647fda000000aa92,20.5
2024-06-01 16:35:49.123473+00,647fda000000aa92,20.3
2024-05-07 17:35:40.844+00,647fda000000aa92,14.1
2024-05-07 17:50:40.849+00,647fda000000aa92,14.0
2024-06-01 15:20:49.107+00,647fda000000aa92,21.8
2024-05-07 18:50:40.877+00,647fda000000aa92,13.2
2024-05-07 18:05:40.855+00,647fda000000aa92,13.8
2024-05-30 12:05:48.449+00,647fda000000aa92,17.3
2024-05-07 18:20:40.862+00,647fda000000aa92,13.6
2024-05-07 19:05:40.891+00,647fda000000aa92,13.1
2024-05-07 19:20:40.903+00,647fda000000aa92,13.0
2024-05-07 20:20:40.931+00,647fda000000aa92,12.6
2024-05-07 19:35:40.91+00,647fda000000aa92,12.9
2024-05-07 19:50:40.917+00,647fda000000aa92,12.8
2024-05-08 02:50:41.179+00,647fda000000aa92,9.0
2024-05-07 20:35:40.939+00,647fda000000aa92,12.4
2024-05-15 01:35:43.929+00,647fda000000aa92,15.8
2024-05-07 20:05:40.924+00,647fda000000aa92,12.6
2024-05-07 20:50:40.946+00,647fda000000aa92,12.4
2024-05-07 21:35:40.969+00,647fda000000aa92,11.8
2024-05-07 21:05:40.954+00,647fda000000aa92,12.2
2024-05-07 21:50:40.98679+00,647fda000000aa92,11.7
2024-05-07 21:20:40.962+00,647fda000000aa92,12.1
2024-05-07 22:05:40.986+00,647fda000000aa92,11.6
2024-05-07 23:20:41.033+00,647fda000000aa92,11.1
2024-05-07 22:20:40.995+00,647fda000000aa92,11.5
2024-05-07 22:35:41.002+00,647fda000000aa92,11.3
2024-05-07 22:50:41.012+00,647fda000000aa92,11.3
2024-05-08 03:05:41.188+00,647fda000000aa92,9.0
2024-05-07 23:35:41.038+00,647fda000000aa92,11.0
2024-05-08 00:05:41.059+00,647fda000000aa92,10.5
2024-05-07 23:50:41.047+00,647fda000000aa92,11.0
2024-05-15 01:50:43.933+00,647fda000000aa92,15.6
2024-05-07 23:05:41.024+00,647fda000000aa92,11.2
2024-05-08 00:20:41.069+00,647fda000000aa92,10.2
2024-05-08 00:35:41.083745+00,647fda000000aa92,10.1
2024-05-08 00:50:41.089+00,647fda000000aa92,9.8
2024-05-08 01:05:41.1+00,647fda000000aa92,9.6
2024-05-08 01:35:41.122+00,647fda000000aa92,9.5
2024-06-01 16:50:49.11+00,647fda000000aa92,20.5
2024-05-08 01:20:41.112+00,647fda000000aa92,9.5
2024-05-08 02:05:41.151239+00,647fda000000aa92,9.2
2024-05-15 02:05:43.937+00,647fda000000aa92,15.4
2024-05-08 01:50:41.133+00,647fda000000aa92,9.4
2024-05-26 07:50:47.068126+00,647fda000000aa92,16.5
2024-05-08 02:20:41.156+00,647fda000000aa92,9.2
2024-05-08 04:20:41.23+00,647fda000000aa92,9.2
2024-05-08 02:35:41.172602+00,647fda000000aa92,9.0
2024-05-08 03:20:41.201029+00,647fda000000aa92,9.0
2024-05-08 03:35:41.201+00,647fda000000aa92,9.2
2024-05-19 05:50:44.793+00,647fda000000aa92,14.9
2024-05-08 03:50:41.209+00,647fda000000aa92,9.3
2024-05-08 04:35:41.24712+00,647fda000000aa92,8.9
2024-05-08 04:05:41.219+00,647fda000000aa92,9.2
2024-05-08 05:05:41.272+00,647fda000000aa92,9.5
2024-05-08 04:50:41.26+00,647fda000000aa92,9.2
2024-05-08 05:35:41.301024+00,647fda000000aa92,10.2
2024-05-08 16:35:41.48+00,647fda000000aa92,17.0
2024-05-08 05:20:41.282+00,647fda000000aa92,9.8
2024-05-08 05:50:41.303+00,647fda000000aa92,10.5
2024-05-08 06:20:41.322+00,647fda000000aa92,11.1
2024-05-08 06:35:41.338751+00,647fda000000aa92,11.4
2024-05-08 06:05:41.312+00,647fda000000aa92,10.9
2024-05-08 06:50:41.338+00,647fda000000aa92,11.5
2024-05-08 07:05:41.346+00,647fda000000aa92,11.8
2024-05-08 08:20:41.40284+00,647fda000000aa92,13.3
2024-05-08 07:20:41.354+00,647fda000000aa92,12.0
2024-05-08 08:05:41.382+00,647fda000000aa92,13.0
2024-05-08 07:35:41.362+00,647fda000000aa92,12.4
2024-05-08 08:35:41.405654+00,647fda000000aa92,13.8
2024-05-08 07:50:41.376176+00,647fda000000aa92,12.7
2024-05-08 08:50:41.4+00,647fda000000aa92,14.3
2024-05-08 09:35:41.412+00,647fda000000aa92,16.3
2024-05-08 16:50:41.483+00,647fda000000aa92,17.5
2024-05-08 09:20:41.41+00,647fda000000aa92,15.6
2024-05-15 02:20:43.942+00,647fda000000aa92,15.3
2024-05-08 09:50:41.417+00,647fda000000aa92,16.4
2024-05-08 10:05:41.419+00,647fda000000aa92,16.5
2024-05-08 09:05:41.405+00,647fda000000aa92,15.0
2024-05-08 11:05:41.429+00,647fda000000aa92,18.7
2024-05-08 10:35:41.433243+00,647fda000000aa92,17.7
2024-05-08 10:50:41.427+00,647fda000000aa92,18.4
2024-05-08 10:20:41.422+00,647fda000000aa92,17.1
2024-05-08 11:20:41.435+00,647fda000000aa92,19.7
2024-05-08 12:35:41.444579+00,647fda000000aa92,18.1
2024-05-08 11:35:41.433+00,647fda000000aa92,19.4
2024-05-08 17:05:41.490629+00,647fda000000aa92,17.5
2024-05-08 11:50:41.449791+00,647fda000000aa92,19.5
2024-05-08 12:50:41.452802+00,647fda000000aa92,17.7
2024-05-26 08:05:47.061+00,647fda000000aa92,16.5
2024-05-08 12:05:41.434+00,647fda000000aa92,18.7
2024-05-08 12:20:41.438+00,647fda000000aa92,19.3
2024-05-08 13:20:41.446+00,647fda000000aa92,17.6
2024-05-08 13:50:41.458338+00,647fda000000aa92,17.8
2024-05-08 13:35:41.449+00,647fda000000aa92,17.5
2024-05-08 13:05:41.445+00,647fda000000aa92,17.1
2024-05-08 14:50:41.476193+00,647fda000000aa92,18.1
2024-05-08 14:35:41.468155+00,647fda000000aa92,18.1
2024-05-08 14:05:41.455+00,647fda000000aa92,17.1
2024-05-08 15:05:41.464+00,647fda000000aa92,17.7
2024-05-08 14:20:41.458+00,647fda000000aa92,17.5
2024-05-08 16:05:41.47+00,647fda000000aa92,17.0
2024-05-08 15:20:41.468+00,647fda000000aa92,17.9
2024-05-08 16:20:41.484551+00,647fda000000aa92,16.7
2024-05-08 17:20:41.482+00,647fda000000aa92,17.4
2024-05-08 15:35:41.469+00,647fda000000aa92,18.3
2024-05-08 17:35:41.486+00,647fda000000aa92,17.0
2024-05-08 15:50:41.467+00,647fda000000aa92,17.7
2024-05-15 02:35:43.946+00,647fda000000aa92,15.2
2024-05-08 18:20:41.49+00,647fda000000aa92,15.7
2024-05-08 17:50:41.49+00,647fda000000aa92,16.4
2024-05-08 18:35:41.496+00,647fda000000aa92,15.5
2024-05-08 18:50:41.502+00,647fda000000aa92,15.1
2024-05-08 18:05:41.485+00,647fda000000aa92,16.1
2024-05-08 19:20:41.531616+00,647fda000000aa92,14.5
2024-05-08 19:35:41.531+00,647fda000000aa92,14.1
2024-05-15 02:50:43.949+00,647fda000000aa92,15.0
2024-05-08 19:05:41.513+00,647fda000000aa92,14.8
2024-05-26 08:20:47.064+00,647fda000000aa92,16.8
2024-05-08 19:50:41.544177+00,647fda000000aa92,13.8
2024-05-08 20:05:41.549692+00,647fda000000aa92,13.6
2024-05-09 04:20:41.831+00,647fda000000aa92,8.4
2024-05-15 03:05:43.945+00,647fda000000aa92,15.0
2024-05-08 20:50:41.563+00,647fda000000aa92,12.3
2024-05-08 20:20:41.55842+00,647fda000000aa92,13.3
2024-05-08 20:35:41.556+00,647fda000000aa92,12.8
2024-05-08 21:05:41.571+00,647fda000000aa92,12.0
2024-05-08 21:20:41.579+00,647fda000000aa92,12.0
2024-05-08 21:35:41.595524+00,647fda000000aa92,12.0
2024-05-08 21:50:41.605385+00,647fda000000aa92,12.0
2024-05-15 03:20:43.945+00,647fda000000aa92,14.8
2024-05-08 22:20:41.624798+00,647fda000000aa92,11.5
2024-05-08 22:05:41.615806+00,647fda000000aa92,11.7
2024-05-08 22:35:41.632844+00,647fda000000aa92,11.2
2024-05-08 23:20:41.651+00,647fda000000aa92,10.7
2024-05-26 08:35:47.084351+00,647fda000000aa92,16.9
2024-05-08 22:50:41.632+00,647fda000000aa92,10.9
2024-05-08 23:05:41.641+00,647fda000000aa92,10.7
2024-05-09 04:35:41.843+00,647fda000000aa92,8.6
2024-05-08 23:35:41.659+00,647fda000000aa92,10.7
2024-05-15 03:35:43.949+00,647fda000000aa92,14.7
2024-05-08 23:50:41.667+00,647fda000000aa92,10.6
2024-05-09 00:50:41.707+00,647fda000000aa92,10.7
2024-05-09 00:05:41.679+00,647fda000000aa92,10.6
2024-05-19 06:05:44.798+00,647fda000000aa92,15.2
2024-05-09 01:05:41.717+00,647fda000000aa92,10.8
2024-05-09 00:20:41.688+00,647fda000000aa92,10.6
2024-05-09 00:35:41.698+00,647fda000000aa92,10.7
2024-05-09 01:35:41.735+00,647fda000000aa92,11.1
2024-05-09 01:50:41.743+00,647fda000000aa92,11.1
2024-05-09 01:20:41.725+00,647fda000000aa92,11.0
2024-05-15 03:50:43.956643+00,647fda000000aa92,14.6
2024-05-09 02:05:41.749+00,647fda000000aa92,10.9
2024-05-09 02:35:41.771+00,647fda000000aa92,10.5
2024-05-09 02:50:41.78+00,647fda000000aa92,10.0
2024-05-09 02:20:41.761+00,647fda000000aa92,11.0
2024-05-15 04:05:43.958+00,647fda000000aa92,14.6
2024-05-09 04:50:41.855+00,647fda000000aa92,8.7
2024-05-09 03:20:41.789+00,647fda000000aa92,9.2
2024-05-09 03:05:41.787+00,647fda000000aa92,9.6
2024-05-09 03:50:41.808+00,647fda000000aa92,8.7
2024-05-26 08:50:47.076+00,647fda000000aa92,17.2
2024-05-09 04:05:41.819+00,647fda000000aa92,8.5
2024-05-09 03:35:41.796+00,647fda000000aa92,8.9
2024-05-15 04:35:43.969+00,647fda000000aa92,14.6
2024-05-15 05:05:43.980608+00,647fda000000aa92,14.8
2024-05-15 04:20:43.964+00,647fda000000aa92,14.6
2024-06-01 17:05:49.104+00,647fda000000aa92,20.0
2024-05-15 04:50:43.974+00,647fda000000aa92,14.7
2024-05-15 06:20:43.999+00,647fda000000aa92,16.3
2024-05-15 05:20:43.983+00,647fda000000aa92,14.9
2024-05-15 05:35:43.995887+00,647fda000000aa92,15.1
2024-05-19 06:20:44.803+00,647fda000000aa92,15.5
2024-05-15 06:35:44.003+00,647fda000000aa92,16.8
2024-05-15 05:50:43.992+00,647fda000000aa92,15.4
2024-05-15 06:05:43.997+00,647fda000000aa92,15.8
2024-05-19 07:20:44.818+00,647fda000000aa92,16.4
2024-05-19 06:35:44.806+00,647fda000000aa92,15.8
2024-05-19 06:50:44.81+00,647fda000000aa92,16.1
2024-05-19 07:35:44.821+00,647fda000000aa92,16.5
2024-05-19 07:05:44.814+00,647fda000000aa92,16.3
2024-05-26 09:05:47.079+00,647fda000000aa92,17.4
2024-05-19 07:50:44.824+00,647fda000000aa92,16.7
2024-05-19 08:35:44.833+00,647fda000000aa92,17.1
2024-05-19 08:05:44.828+00,647fda000000aa92,16.9
2024-05-19 08:50:44.836+00,647fda000000aa92,17.1
2024-05-19 08:20:44.83+00,647fda000000aa92,16.9
2024-05-19 09:05:44.845+00,647fda000000aa92,17.2
2024-05-19 10:20:44.845+00,647fda000000aa92,17.1
2024-05-26 09:20:47.081+00,647fda000000aa92,17.6
2024-05-19 09:20:44.841+00,647fda000000aa92,17.3
2024-05-26 09:35:47.084+00,647fda000000aa92,18.0
2024-05-19 09:35:44.845+00,647fda000000aa92,17.3
2024-05-19 09:50:44.848+00,647fda000000aa92,17.3
2024-05-26 10:35:47.099526+00,647fda000000aa92,18.9
2024-05-19 10:05:44.85+00,647fda000000aa92,17.3
2024-05-26 09:50:47.096572+00,647fda000000aa92,18.1
2024-05-26 17:50:47.131+00,647fda000000aa92,19.1
2024-05-26 10:05:47.088+00,647fda000000aa92,18.4
2024-05-26 10:50:47.093+00,647fda000000aa92,19.5
2024-05-26 11:05:47.095+00,647fda000000aa92,19.9
2024-05-26 10:20:47.095786+00,647fda000000aa92,18.7
2024-05-26 12:20:47.109214+00,647fda000000aa92,19.2
2024-05-26 11:20:47.096+00,647fda000000aa92,19.2
2024-05-26 12:35:47.104+00,647fda000000aa92,19.2
2024-05-26 12:05:47.101+00,647fda000000aa92,19.3
2024-05-26 11:35:47.103676+00,647fda000000aa92,19.3
2024-05-26 13:20:47.108+00,647fda000000aa92,18.9
2024-05-26 11:50:47.107+00,647fda000000aa92,19.0
2024-05-26 12:50:47.106+00,647fda000000aa92,19.2
2024-05-26 13:35:47.11+00,647fda000000aa92,18.8
2024-05-26 13:05:47.101+00,647fda000000aa92,19.0
2024-05-26 13:50:47.107+00,647fda000000aa92,18.7
2024-05-26 14:35:47.118861+00,647fda000000aa92,18.5
2024-05-26 14:05:47.109+00,647fda000000aa92,18.6
2024-05-26 18:05:47.124+00,647fda000000aa92,18.9
2024-05-26 14:50:47.114+00,647fda000000aa92,18.5
2024-05-26 14:20:47.11+00,647fda000000aa92,18.5
2024-05-26 15:05:47.122+00,647fda000000aa92,18.5
2024-05-26 15:50:47.132829+00,647fda000000aa92,19.8
2024-05-26 16:05:47.12+00,647fda000000aa92,19.9
2024-05-26 15:20:47.133152+00,647fda000000aa92,19.1
2024-05-26 15:35:47.13391+00,647fda000000aa92,19.6
2024-05-26 17:05:47.133+00,647fda000000aa92,19.8
2024-05-26 16:20:47.139059+00,647fda000000aa92,19.8
2024-05-26 17:20:47.135+00,647fda000000aa92,19.7
2024-05-26 16:35:47.131392+00,647fda000000aa92,19.9
2024-05-26 16:50:47.114+00,647fda000000aa92,19.7
2024-05-26 18:20:47.126+00,647fda000000aa92,18.8
2024-06-01 17:20:49.112+00,647fda000000aa92,19.7
2024-05-26 17:35:47.136365+00,647fda000000aa92,19.3
2024-05-26 19:20:47.146+00,647fda000000aa92,18.1
2024-05-26 18:35:47.139207+00,647fda000000aa92,18.7
2024-05-26 18:50:47.131+00,647fda000000aa92,18.6
2024-05-27 02:20:47.24287+00,647fda000000aa92,16.4
2024-05-26 19:05:47.138+00,647fda000000aa92,18.3
2024-05-26 19:35:47.154+00,647fda000000aa92,18.0
2024-05-26 20:35:47.175844+00,647fda000000aa92,17.8
2024-05-26 20:05:47.161+00,647fda000000aa92,17.8
2024-06-01 17:35:49.115+00,647fda000000aa92,19.6
2024-05-26 20:20:47.164+00,647fda000000aa92,17.8
2024-05-26 20:50:47.17873+00,647fda000000aa92,17.8
2024-05-26 19:50:47.159+00,647fda000000aa92,17.9
2024-05-26 21:35:47.186346+00,647fda000000aa92,17.6
2024-05-26 21:20:47.174+00,647fda000000aa92,17.7
2024-05-26 22:05:47.182+00,647fda000000aa92,17.5
2024-05-26 21:50:47.179+00,647fda000000aa92,17.6
2024-05-26 21:05:47.181018+00,647fda000000aa92,17.8
2024-05-26 22:20:47.190863+00,647fda000000aa92,17.4
2024-05-26 23:05:47.199021+00,647fda000000aa92,17.2
2024-05-27 02:35:47.246887+00,647fda000000aa92,16.4
2024-05-26 22:35:47.193919+00,647fda000000aa92,17.3
2024-06-01 17:50:49.115+00,647fda000000aa92,19.5
2024-05-26 22:50:47.191+00,647fda000000aa92,17.3
2024-05-26 23:20:47.201396+00,647fda000000aa92,17.1
2024-05-26 23:50:47.213634+00,647fda000000aa92,17.0
2024-05-26 23:35:47.210001+00,647fda000000aa92,17.1
2024-05-27 00:35:47.22065+00,647fda000000aa92,16.7
2024-06-01 18:05:49.117+00,647fda000000aa92,19.5
2024-05-27 00:50:47.224087+00,647fda000000aa92,16.7
2024-05-27 00:05:47.215695+00,647fda000000aa92,16.9
2024-05-27 00:20:47.218813+00,647fda000000aa92,16.8
2024-05-27 01:20:47.222+00,647fda000000aa92,16.6
2024-06-01 18:20:49.119973+00,647fda000000aa92,19.6
2024-05-27 01:50:47.228+00,647fda000000aa92,16.5
2024-05-27 01:35:47.225+00,647fda000000aa92,16.6
2024-05-27 02:05:47.232+00,647fda000000aa92,16.5
2024-05-27 01:05:47.219+00,647fda000000aa92,16.7
2024-05-27 02:50:47.238+00,647fda000000aa92,16.3
2024-06-01 18:50:49.113+00,647fda000000aa92,19.4
2024-06-01 18:35:49.121433+00,647fda000000aa92,19.5
2024-06-01 19:20:49.119+00,647fda000000aa92,19.1
2024-06-01 19:50:49.145801+00,647fda000000aa92,18.9
2024-06-01 19:35:49.122+00,647fda000000aa92,19.0
2024-06-01 20:05:49.141+00,647fda000000aa92,18.8
2024-06-01 19:05:49.117+00,647fda000000aa92,19.3
2024-06-01 21:20:49.15+00,647fda000000aa92,18.4
2024-06-01 20:20:49.149861+00,647fda000000aa92,18.7
2024-06-01 20:50:49.147+00,647fda000000aa92,18.5
2024-06-01 21:05:49.149+00,647fda000000aa92,18.4
2024-06-01 21:35:49.153+00,647fda000000aa92,18.3
2024-06-01 21:50:49.164775+00,647fda000000aa92,18.2
2024-06-01 20:35:49.152542+00,647fda000000aa92,18.6
2024-06-02 00:50:49.189+00,647fda000000aa92,16.7
2024-06-01 22:20:49.16+00,647fda000000aa92,17.9
2024-06-01 22:50:49.166+00,647fda000000aa92,17.6
2024-06-01 22:05:49.158+00,647fda000000aa92,18.0
2024-06-01 23:20:49.171+00,647fda000000aa92,17.4
2024-06-01 23:05:49.168+00,647fda000000aa92,17.5
2024-06-01 23:35:49.173+00,647fda000000aa92,17.3
2024-06-01 22:35:49.172909+00,647fda000000aa92,17.8
2024-06-02 01:35:49.201+00,647fda000000aa92,16.5
2024-06-02 00:05:49.179+00,647fda000000aa92,17.1
2024-06-02 00:20:49.184659+00,647fda000000aa92,17.0
2024-06-02 01:05:49.198+00,647fda000000aa92,16.6
2024-06-02 01:20:49.201+00,647fda000000aa92,16.5
2024-06-02 01:50:49.204+00,647fda000000aa92,16.4
2024-06-02 02:05:49.210312+00,647fda000000aa92,16.5
2024-06-02 03:05:49.214507+00,647fda000000aa92,16.2
2024-06-02 02:20:49.21+00,647fda000000aa92,16.4
2024-06-02 03:20:49.209+00,647fda000000aa92,16.1
2024-06-02 02:35:49.215585+00,647fda000000aa92,16.3
2024-06-02 16:05:49.314008+00,647fda000000aa92,23.0
2024-06-02 02:50:49.21383+00,647fda000000aa92,16.3
2024-06-02 03:50:49.216+00,647fda000000aa92,16.3
2024-06-02 03:35:49.213+00,647fda000000aa92,16.2
2024-06-02 04:20:49.228518+00,647fda000000aa92,16.6
2024-06-02 04:35:49.227+00,647fda000000aa92,16.7
2024-06-02 04:50:49.231+00,647fda000000aa92,16.8
2024-06-02 05:05:49.24065+00,647fda000000aa92,16.9
2024-06-02 04:05:49.22+00,647fda000000aa92,16.5
2024-06-02 16:20:49.304+00,647fda000000aa92,22.2
2024-06-02 05:50:49.267072+00,647fda000000aa92,17.4
2024-06-02 05:20:49.253022+00,647fda000000aa92,17.1
2024-06-02 05:35:49.256506+00,647fda000000aa92,17.2
2024-06-02 06:20:49.257+00,647fda000000aa92,17.6
2024-06-02 06:35:49.270343+00,647fda000000aa92,17.5
2024-06-02 06:50:49.267+00,647fda000000aa92,17.7
2024-06-02 06:05:49.270661+00,647fda000000aa92,17.5
2024-06-02 07:05:49.264+00,647fda000000aa92,17.9
2024-06-02 07:35:49.287759+00,647fda000000aa92,18.0
2024-06-02 07:50:49.290854+00,647fda000000aa92,18.1
2024-06-02 07:20:49.279038+00,647fda000000aa92,17.9
2024-06-02 08:05:49.286942+00,647fda000000aa92,18.0
2024-06-02 16:35:49.3+00,647fda000000aa92,21.1
2024-06-02 08:20:49.276+00,647fda000000aa92,18.0
2024-06-02 09:05:49.30126+00,647fda000000aa92,18.5
2024-06-02 08:35:49.286+00,647fda000000aa92,18.2
2024-06-02 09:20:49.303632+00,647fda000000aa92,18.6
2024-06-02 08:50:49.3001+00,647fda000000aa92,18.4
2024-06-02 09:35:49.305214+00,647fda000000aa92,18.6
2024-06-02 10:05:49.30769+00,647fda000000aa92,19.0
2024-06-02 09:50:49.305942+00,647fda000000aa92,18.8
2024-06-02 10:20:49.308884+00,647fda000000aa92,19.1
2024-06-02 10:35:49.310172+00,647fda000000aa92,19.1
2024-06-02 10:50:49.301+00,647fda000000aa92,19.8
2024-05-15 06:50:44.006+00,647fda000000aa92,17.1
2024-06-02 11:05:49.302+00,647fda000000aa92,20.8
2024-06-02 11:50:49.320951+00,647fda000000aa92,21.6
2024-06-02 11:20:49.311771+00,647fda000000aa92,21.4
2024-06-02 16:50:49.310427+00,647fda000000aa92,20.5
2024-06-02 12:05:49.312377+00,647fda000000aa92,21.9
2024-06-02 11:35:49.303+00,647fda000000aa92,21.7
2024-06-02 12:20:49.307471+00,647fda000000aa92,21.0
2024-06-02 13:05:49.306+00,647fda000000aa92,20.6
2024-06-02 13:20:49.319301+00,647fda000000aa92,20.4
2024-05-30 12:50:48.459298+00,647fda000000aa92,16.9
2024-06-02 12:35:49.312645+00,647fda000000aa92,21.6
2024-06-02 13:35:49.314209+00,647fda000000aa92,20.5
2024-06-02 12:50:49.306363+00,647fda000000aa92,21.5
2024-06-02 14:35:49.307+00,647fda000000aa92,22.8
2024-06-02 14:05:49.313792+00,647fda000000aa92,22.3
2024-06-02 14:20:49.313742+00,647fda000000aa92,21.9
2024-06-02 13:50:49.308+00,647fda000000aa92,21.8
2024-06-02 17:05:49.301+00,647fda000000aa92,20.2
2024-06-02 15:05:49.312173+00,647fda000000aa92,23.4
2024-06-02 14:50:49.306+00,647fda000000aa92,23.2
2024-06-02 17:20:49.313036+00,647fda000000aa92,20.0
2024-06-02 15:20:49.312617+00,647fda000000aa92,23.3
2024-06-02 15:35:49.3139+00,647fda000000aa92,23.1
2024-06-02 17:35:49.304+00,647fda000000aa92,19.6
2024-06-02 15:50:49.304+00,647fda000000aa92,23.3
2024-06-02 17:50:49.305+00,647fda000000aa92,19.2
2024-06-03 08:20:49.593+00,647fda000000aa92,13.8
2024-05-30 15:20:48.488+00,647fda000000aa92,16.6
2024-06-02 18:05:49.318087+00,647fda000000aa92,18.8
2024-06-02 19:20:49.328582+00,647fda000000aa92,17.0
2024-06-02 18:50:49.307+00,647fda000000aa92,17.7
2024-06-02 19:05:49.311+00,647fda000000aa92,17.4
2024-06-02 18:20:49.308+00,647fda000000aa92,18.4
2024-06-02 19:35:49.334337+00,647fda000000aa92,16.8
2024-06-02 20:05:49.351949+00,647fda000000aa92,16.4
2024-06-02 19:50:49.347067+00,647fda000000aa92,16.6
2024-06-02 20:35:49.348+00,647fda000000aa92,16.1
2024-06-03 08:35:49.599+00,647fda000000aa92,13.8
2024-06-02 21:05:49.367043+00,647fda000000aa92,16.0
2024-06-02 20:20:49.344+00,647fda000000aa92,16.2
2024-06-02 20:50:49.352+00,647fda000000aa92,16.1
2024-06-02 22:35:49.382+00,647fda000000aa92,15.7
2024-06-02 21:35:49.374953+00,647fda000000aa92,15.7
2024-06-02 21:50:49.378183+00,647fda000000aa92,15.6
2024-06-02 21:20:49.370658+00,647fda000000aa92,15.8
2024-06-02 22:05:49.38174+00,647fda000000aa92,15.6
2024-06-02 22:50:49.386+00,647fda000000aa92,15.7
2024-06-02 22:20:49.384969+00,647fda000000aa92,15.7
2024-06-03 08:50:49.605+00,647fda000000aa92,13.7
2024-06-02 23:50:49.412043+00,647fda000000aa92,15.2
2024-06-02 23:35:49.4+00,647fda000000aa92,15.3
2024-06-02 23:05:49.391+00,647fda000000aa92,15.5
2024-06-03 00:05:49.417485+00,647fda000000aa92,15.0
2024-06-03 00:20:48.414+00,647fda000000aa92,15.0
2024-06-03 01:50:49.452744+00,647fda000000aa92,14.7
2024-06-03 00:35:49.427547+00,647fda000000aa92,14.9
2024-06-03 01:20:49.441673+00,647fda000000aa92,14.8
2024-06-02 23:20:49.401456+00,647fda000000aa92,15.4
2024-06-03 00:50:49.423+00,647fda000000aa92,14.9
2024-06-03 01:05:49.437428+00,647fda000000aa92,14.8
2024-06-03 09:05:49.61841+00,647fda000000aa92,13.7
2024-06-03 01:35:49.447155+00,647fda000000aa92,14.8
2024-06-03 02:05:49.458477+00,647fda000000aa92,14.6
2024-06-03 02:20:49.455+00,647fda000000aa92,14.5
2024-06-03 03:20:49.472795+00,647fda000000aa92,14.0
2024-06-03 02:35:49.458+00,647fda000000aa92,14.3
2024-06-03 02:50:49.466794+00,647fda000000aa92,14.2
2024-06-03 03:35:49.47+00,647fda000000aa92,14.0
2024-06-03 03:05:49.462+00,647fda000000aa92,14.1
2024-06-03 04:05:49.489371+00,647fda000000aa92,13.9
2024-06-03 04:20:49.494751+00,647fda000000aa92,13.9
2024-06-03 03:50:49.476+00,647fda000000aa92,13.9
2024-06-03 04:35:49.492+00,647fda000000aa92,13.9
2024-06-03 09:20:49.624+00,647fda000000aa92,14.0
2024-06-03 05:05:49.51551+00,647fda000000aa92,13.8
2024-06-03 04:50:49.499+00,647fda000000aa92,13.9
2024-06-03 06:35:49.55+00,647fda000000aa92,13.7
2024-06-03 05:20:49.511+00,647fda000000aa92,13.8
2024-06-03 06:05:49.551085+00,647fda000000aa92,13.8
2024-06-03 05:35:49.525+00,647fda000000aa92,13.9
2024-06-03 05:50:49.522+00,647fda000000aa92,13.8
2024-06-03 06:50:49.556+00,647fda000000aa92,13.5
2024-06-03 06:20:49.534+00,647fda000000aa92,13.7
