time,dev_eui,temperature
2023-11-27 14:49:16.531+00,647fda000000aa92,12.1
2023-11-27 08:04:16.332333+00,647fda000000aa92,11.8
2023-11-27 15:04:16.539+00,647fda000000aa92,12.2
2023-11-27 12:49:16.47+00,647fda000000aa92,12.0
2023-11-27 08:19:16.327+00,647fda000000aa92,11.8
2023-11-27 13:04:16.478+00,647fda000000aa92,12.1
2023-11-27 13:19:16.490286+00,647fda000000aa92,12.0
2023-11-27 15:19:16.555846+00,647fda000000aa92,12.2
2023-11-27 08:34:16.335+00,647fda000000aa92,11.8
2023-11-27 15:34:16.554+00,647fda000000aa92,12.2
2023-11-27 15:49:16.575169+00,647fda000000aa92,12.2
2023-11-27 13:34:16.493+00,647fda000000aa92,12.1
2023-11-27 08:49:16.343+00,647fda000000aa92,11.8
2023-11-27 13:49:16.501+00,647fda000000aa92,12.1
2023-11-27 16:04:16.576839+00,647fda000000aa92,12.2
2023-11-27 19:34:16.678847+00,647fda000000aa92,12.4
2023-11-27 16:19:16.577+00,647fda000000aa92,12.3
2023-11-27 16:34:16.588264+00,647fda000000aa92,12.3
2023-11-27 14:04:16.508+00,647fda000000aa92,12.1
2023-11-27 19:49:16.679+00,647fda000000aa92,12.4
2023-11-28 01:49:16.853+00,647fda000000aa92,12.4
2023-11-27 16:49:16.605814+00,647fda000000aa92,12.3
2023-11-27 20:04:16.686+00,647fda000000aa92,12.4
2023-11-27 17:04:16.599+00,647fda000000aa92,12.3
2023-11-27 17:19:16.619867+00,647fda000000aa92,12.3
2023-11-28 02:04:16.86+00,647fda000000aa92,12.4
2023-11-27 20:19:16.694+00,647fda000000aa92,12.4
2023-11-28 02:19:16.87899+00,647fda000000aa92,12.4
2023-11-28 10:04:17.103+00,647fda000000aa92,12.0
2023-11-27 17:34:16.613+00,647fda000000aa92,12.3
2023-11-27 17:49:16.633565+00,647fda000000aa92,12.4
2023-11-27 20:34:16.70773+00,647fda000000aa92,12.4
2023-11-27 18:04:16.628+00,647fda000000aa92,12.3
2023-11-28 02:34:16.887168+00,647fda000000aa92,12.4
2023-11-27 20:49:16.708+00,647fda000000aa92,12.4
2023-11-28 02:49:16.882+00,647fda000000aa92,12.3
2023-11-27 21:04:16.715+00,647fda000000aa92,12.4
2023-11-28 03:04:16.89+00,647fda000000aa92,12.4
2023-11-27 18:19:16.636+00,647fda000000aa92,12.3
2023-11-27 18:34:16.656099+00,647fda000000aa92,12.4
2023-11-27 21:19:16.739365+00,647fda000000aa92,12.4
2023-11-28 03:19:16.9+00,647fda000000aa92,12.3
2023-11-27 21:34:16.73+00,647fda000000aa92,12.4
2023-11-28 03:34:16.905+00,647fda000000aa92,12.3
2023-11-27 18:49:16.65+00,647fda000000aa92,12.4
2023-11-27 21:49:16.737+00,647fda000000aa92,12.4
2023-11-27 19:04:16.657+00,647fda000000aa92,12.4
2023-11-28 03:49:16.912+00,647fda000000aa92,12.4
2023-11-27 22:04:16.744+00,647fda000000aa92,12.4
2023-11-28 04:04:16.923368+00,647fda000000aa92,12.3
2023-11-28 04:19:16.927+00,647fda000000aa92,12.3
2023-11-27 19:19:16.679113+00,647fda000000aa92,12.4
2023-11-28 06:19:16.987+00,647fda000000aa92,12.1
2023-11-27 22:19:16.752+00,647fda000000aa92,12.4
2023-11-28 04:34:16.934+00,647fda000000aa92,12.3
2023-11-27 22:34:16.770835+00,647fda000000aa92,12.4
2023-11-28 06:34:16.995+00,647fda000000aa92,12.1
2023-11-27 22:49:16.766+00,647fda000000aa92,12.4
2023-11-28 06:49:17.003+00,647fda000000aa92,12.1
2023-11-28 04:49:16.942+00,647fda000000aa92,12.2
2023-11-28 10:19:17.111+00,647fda000000aa92,12.0
2023-11-28 05:04:16.949+00,647fda000000aa92,12.2
2023-11-27 23:04:16.773+00,647fda000000aa92,12.4
2023-11-28 05:19:16.959+00,647fda000000aa92,12.2
2023-11-28 07:04:17.01+00,647fda000000aa92,12.1
2023-11-28 10:34:17.119+00,647fda000000aa92,11.9
2023-11-27 23:19:16.78+00,647fda000000aa92,12.4
2023-11-28 07:19:17.017+00,647fda000000aa92,12.1
2023-11-28 05:34:16.964+00,647fda000000aa92,12.2
2023-11-27 23:34:16.788+00,647fda000000aa92,12.5
2023-11-28 05:49:16.972+00,647fda000000aa92,12.2
2023-11-28 07:34:17.024299+00,647fda000000aa92,12.1
2023-11-27 23:49:16.795+00,647fda000000aa92,12.4
2023-11-28 07:49:17.044988+00,647fda000000aa92,12.0
2023-11-28 06:04:16.988466+00,647fda000000aa92,12.2
2023-11-28 01:34:16.846+00,647fda000000aa92,12.4
2023-11-28 08:04:17.047107+00,647fda000000aa92,12.0
2023-11-28 08:19:17.049+00,647fda000000aa92,12.0
2023-11-28 17:04:17.328+00,647fda000000aa92,11.6
2023-11-28 08:34:17.056+00,647fda000000aa92,12.0
2023-11-28 12:19:17.177+00,647fda000000aa92,11.8
2023-11-28 17:19:17.342972+00,647fda000000aa92,11.6
2023-11-28 12:34:17.183+00,647fda000000aa92,11.8
2023-11-28 12:49:17.202406+00,647fda000000aa92,11.8
2023-11-28 13:04:17.199+00,647fda000000aa92,11.8
2023-11-28 08:49:17.067+00,647fda000000aa92,12.0
2023-11-28 09:04:17.072+00,647fda000000aa92,12.0
2023-11-28 09:19:17.087983+00,647fda000000aa92,12.0
2023-11-28 17:34:17.352029+00,647fda000000aa92,11.5
2023-11-28 09:34:17.099901+00,647fda000000aa92,11.9
2023-11-28 13:19:17.221663+00,647fda000000aa92,11.8
2023-11-28 17:49:17.359771+00,647fda000000aa92,11.5
2023-11-28 13:34:17.228951+00,647fda000000aa92,11.8
2023-11-28 10:49:17.140898+00,647fda000000aa92,12.0
2023-11-28 09:49:17.107117+00,647fda000000aa92,12.0
2023-11-28 18:04:17.36699+00,647fda000000aa92,11.5
2023-11-28 11:04:17.135+00,647fda000000aa92,11.9
2023-11-28 13:49:17.230598+00,647fda000000aa92,11.9
2023-11-28 18:19:17.369+00,647fda000000aa92,11.5
2023-11-28 14:04:17.231+00,647fda000000aa92,11.8
2023-11-28 11:19:17.151645+00,647fda000000aa92,11.9
2023-11-28 18:34:17.38168+00,647fda000000aa92,11.5
2023-11-28 11:34:17.16278+00,647fda000000aa92,11.9
2023-11-28 14:19:17.239+00,647fda000000aa92,11.8
2023-11-28 18:49:17.385+00,647fda000000aa92,11.5
2023-11-28 14:34:17.25+00,647fda000000aa92,11.8
2023-11-28 11:49:17.178035+00,647fda000000aa92,11.9
2023-11-28 19:04:17.397+00,647fda000000aa92,11.5
2023-11-28 12:04:17.177589+00,647fda000000aa92,11.9
2023-11-28 14:49:17.259998+00,647fda000000aa92,11.7
2023-11-28 19:19:17.416966+00,647fda000000aa92,11.5
2023-11-28 15:04:17.263+00,647fda000000aa92,11.7
2023-11-28 19:34:17.414599+00,647fda000000aa92,11.5
2023-11-28 15:19:17.276457+00,647fda000000aa92,11.7
2023-11-28 15:34:17.298042+00,647fda000000aa92,11.7
2023-11-28 21:49:17.497354+00,647fda000000aa92,11.3
2023-11-28 19:49:17.425931+00,647fda000000aa92,11.4
2023-11-28 22:04:17.506954+00,647fda000000aa92,11.3
2023-11-28 15:49:17.300853+00,647fda000000aa92,11.7
2023-11-28 20:04:17.426761+00,647fda000000aa92,11.4
2023-11-28 16:04:17.316553+00,647fda000000aa92,11.7
2023-11-28 16:19:17.304+00,647fda000000aa92,11.6
2023-11-28 22:19:17.507+00,647fda000000aa92,11.2
2023-11-28 22:34:17.516+00,647fda000000aa92,11.3
2023-11-28 20:19:17.436+00,647fda000000aa92,11.4
2023-11-28 22:49:17.522+00,647fda000000aa92,11.3
2023-11-28 23:04:17.533+00,647fda000000aa92,11.3
2023-11-28 16:34:17.312+00,647fda000000aa92,11.7
2023-11-28 16:49:17.325512+00,647fda000000aa92,11.6
2023-11-28 20:34:17.45512+00,647fda000000aa92,11.4
2023-11-28 20:49:17.453+00,647fda000000aa92,11.4
2023-11-28 23:19:17.550609+00,647fda000000aa92,11.2
2023-11-28 21:04:17.462+00,647fda000000aa92,11.4
2023-11-28 23:34:17.555721+00,647fda000000aa92,11.2
2023-11-29 04:34:17.734082+00,647fda000000aa92,11.0
2023-11-28 21:19:17.48787+00,647fda000000aa92,11.4
2023-11-29 00:04:17.580766+00,647fda000000aa92,11.2
2023-11-29 04:49:17.745316+00,647fda000000aa92,11.0
2023-11-28 23:49:17.569185+00,647fda000000aa92,11.2
2023-11-28 00:04:16.802+00,647fda000000aa92,12.4
2023-11-28 21:34:17.479955+00,647fda000000aa92,11.3
2023-11-28 00:19:16.815784+00,647fda000000aa92,12.4
2023-11-29 00:19:17.574+00,647fda000000aa92,11.2
2023-11-29 05:34:17.759+00,647fda000000aa92,11.0
2023-11-29 00:34:17.582+00,647fda000000aa92,11.2
2023-11-28 00:34:16.817+00,647fda000000aa92,12.4
2023-11-29 05:49:17.779393+00,647fda000000aa92,11.0
2023-11-28 00:49:16.824+00,647fda000000aa92,12.4
2023-11-29 00:49:17.591+00,647fda000000aa92,11.2
2023-11-29 06:04:17.784901+00,647fda000000aa92,10.9
2023-11-29 01:04:17.603+00,647fda000000aa92,11.1
2023-11-28 01:04:16.831+00,647fda000000aa92,12.4
2023-11-28 01:19:16.847237+00,647fda000000aa92,12.4
2023-11-29 06:19:17.794913+00,647fda000000aa92,11.0
2023-11-29 01:19:17.619275+00,647fda000000aa92,11.1
2023-11-29 22:04:18.325+00,647fda000000aa92,11.7
2023-11-29 03:49:17.701994+00,647fda000000aa92,11.0
2023-11-29 06:34:17.799873+00,647fda000000aa92,11.0
2023-11-29 06:49:17.804+00,647fda000000aa92,10.9
2023-11-29 04:04:17.708+00,647fda000000aa92,11.0
2023-11-29 01:34:17.62+00,647fda000000aa92,11.1
2023-11-29 07:04:17.812+00,647fda000000aa92,10.9
2023-11-29 01:49:17.639439+00,647fda000000aa92,11.1
2023-11-29 04:19:17.714+00,647fda000000aa92,11.0
2023-11-29 07:19:17.821+00,647fda000000aa92,10.9
2023-11-29 02:04:17.638+00,647fda000000aa92,11.0
2023-11-29 07:34:17.833+00,647fda000000aa92,10.9
2023-11-29 02:19:17.644+00,647fda000000aa92,11.1
2023-11-29 10:04:17.930049+00,647fda000000aa92,11.0
2023-11-29 07:49:17.839+00,647fda000000aa92,11.0
2023-11-29 10:19:17.929+00,647fda000000aa92,11.0
2023-11-29 02:34:17.655+00,647fda000000aa92,11.0
2023-11-29 05:04:17.744+00,647fda000000aa92,11.0
2023-11-29 08:04:17.848+00,647fda000000aa92,10.9
2023-11-29 02:49:17.661+00,647fda000000aa92,11.1
2023-11-29 10:34:17.945346+00,647fda000000aa92,11.0
2023-11-29 08:19:17.857+00,647fda000000aa92,10.9
2023-11-29 10:49:17.946+00,647fda000000aa92,11.0
2023-11-29 11:04:17.969517+00,647fda000000aa92,11.0
2023-11-29 03:04:17.673+00,647fda000000aa92,11.0
2023-11-29 03:19:17.682+00,647fda000000aa92,11.1
2023-11-29 08:34:17.866+00,647fda000000aa92,10.9
2023-11-29 03:34:17.687+00,647fda000000aa92,11.0
2023-11-29 11:19:17.972927+00,647fda000000aa92,11.0
2023-11-29 08:49:17.878+00,647fda000000aa92,10.9
2023-11-29 11:34:17.976+00,647fda000000aa92,11.1
2023-11-29 05:19:17.753+00,647fda000000aa92,11.0
2023-11-29 22:19:18.345067+00,647fda000000aa92,11.7
2023-11-29 22:34:18.357135+00,647fda000000aa92,11.6
2023-11-29 09:04:17.884+00,647fda000000aa92,10.9
2023-11-29 11:49:17.996466+00,647fda000000aa92,11.1
2023-11-29 09:19:17.893+00,647fda000000aa92,11.0
2023-11-29 12:04:17.993+00,647fda000000aa92,11.2
2023-11-29 14:34:18.076+00,647fda000000aa92,11.5
2023-11-29 09:34:17.905+00,647fda000000aa92,10.9
2023-11-29 23:34:18.383886+00,647fda000000aa92,11.7
2023-11-29 14:49:18.097362+00,647fda000000aa92,11.5
2023-11-29 12:19:18.007733+00,647fda000000aa92,11.2
2023-11-29 09:49:17.914+00,647fda000000aa92,10.9
2023-11-29 12:34:18.008+00,647fda000000aa92,11.3
2023-11-29 15:04:18.093+00,647fda000000aa92,11.4
2023-11-29 18:49:18.218+00,647fda000000aa92,11.6
2023-11-29 15:19:18.113154+00,647fda000000aa92,11.5
2023-11-29 12:49:18.019+00,647fda000000aa92,11.3
2023-11-29 13:04:18.025+00,647fda000000aa92,11.3
2023-11-29 19:04:18.226+00,647fda000000aa92,11.5
2023-11-29 15:34:18.121462+00,647fda000000aa92,11.5
2023-11-29 19:19:18.247379+00,647fda000000aa92,11.6
2023-11-29 15:49:18.130847+00,647fda000000aa92,11.5
2023-11-29 13:19:18.033+00,647fda000000aa92,11.3
2023-11-29 13:34:18.042+00,647fda000000aa92,11.3
2023-11-29 19:34:18.258847+00,647fda000000aa92,11.5
2023-11-29 13:49:18.053+00,647fda000000aa92,11.4
2023-11-29 16:04:18.126+00,647fda000000aa92,11.5
2023-11-29 16:19:18.134+00,647fda000000aa92,11.5
2023-11-29 19:49:18.272151+00,647fda000000aa92,11.6
2023-11-29 16:34:18.143+00,647fda000000aa92,11.5
2023-11-29 14:04:18.070638+00,647fda000000aa92,11.4
2023-11-29 23:19:18.365+00,647fda000000aa92,11.7
2023-11-29 20:04:18.27012+00,647fda000000aa92,11.6
2023-11-29 22:49:18.349+00,647fda000000aa92,11.7
2023-11-29 20:19:18.27+00,647fda000000aa92,11.6
2023-11-29 14:19:18.067+00,647fda000000aa92,11.4
2023-11-29 16:49:18.151+00,647fda000000aa92,11.5
2023-11-29 20:34:18.276+00,647fda000000aa92,11.6
2023-11-29 23:04:18.357+00,647fda000000aa92,11.7
2023-11-29 17:04:18.165003+00,647fda000000aa92,11.5
2023-11-30 00:49:18.414+00,647fda000000aa92,11.7
2023-11-29 20:49:18.284+00,647fda000000aa92,11.6
2023-11-30 01:04:18.422+00,647fda000000aa92,11.7
2023-11-30 01:19:18.433+00,647fda000000aa92,11.7
2023-11-29 17:19:18.171+00,647fda000000aa92,11.5
2023-11-29 21:04:18.300762+00,647fda000000aa92,11.7
2023-11-29 17:34:18.189752+00,647fda000000aa92,11.5
2023-11-29 21:19:18.305+00,647fda000000aa92,11.6
2023-11-29 17:49:18.196775+00,647fda000000aa92,11.5
2023-11-29 18:04:18.192+00,647fda000000aa92,11.5
2023-11-30 01:34:18.438+00,647fda000000aa92,11.7
2023-11-29 21:34:18.324832+00,647fda000000aa92,11.7
2023-11-30 01:49:18.446+00,647fda000000aa92,11.8
2023-11-30 02:04:18.454+00,647fda000000aa92,11.7
2023-11-29 18:19:18.202+00,647fda000000aa92,11.5
2023-11-29 21:49:18.332522+00,647fda000000aa92,11.7
2023-11-29 18:34:18.223268+00,647fda000000aa92,11.5
2023-11-30 02:19:18.465+00,647fda000000aa92,11.8
2023-11-29 23:49:18.382+00,647fda000000aa92,11.7
2023-11-30 16:34:18.933+00,647fda000000aa92,11.6
2023-11-30 02:34:18.471+00,647fda000000aa92,11.7
2023-11-30 16:49:18.942+00,647fda000000aa92,11.6
2023-11-30 16:19:18.925+00,647fda000000aa92,11.6
2023-11-30 05:19:18.563+00,647fda000000aa92,11.6
2023-11-30 02:49:18.481+00,647fda000000aa92,11.7
2023-11-30 00:04:18.392+00,647fda000000aa92,11.7
2023-11-30 00:19:18.398+00,647fda000000aa92,11.7
2023-11-30 03:04:18.491779+00,647fda000000aa92,11.7
2023-11-30 03:19:18.495+00,647fda000000aa92,11.7
2023-11-30 05:34:18.571+00,647fda000000aa92,11.6
2023-11-30 00:34:18.406+00,647fda000000aa92,11.7
2023-11-30 05:49:18.579+00,647fda000000aa92,11.6
2023-11-30 03:34:18.503+00,647fda000000aa92,11.7
2023-11-30 09:34:18.703+00,647fda000000aa92,11.5
2023-11-30 03:49:18.520089+00,647fda000000aa92,11.7
2023-11-30 06:04:18.593471+00,647fda000000aa92,11.6
2023-11-30 06:19:18.593+00,647fda000000aa92,11.6
2023-11-30 09:49:18.7177+00,647fda000000aa92,11.5
2023-11-30 04:04:18.519+00,647fda000000aa92,11.7
2023-11-30 10:04:18.720967+00,647fda000000aa92,11.5
2023-11-30 04:19:18.527+00,647fda000000aa92,11.7
2023-11-30 06:34:18.604+00,647fda000000aa92,11.6
2023-11-30 10:19:18.726+00,647fda000000aa92,11.4
2023-11-30 17:19:18.961+00,647fda000000aa92,11.6
2023-11-30 04:34:18.536+00,647fda000000aa92,11.6
2023-11-30 10:34:18.734+00,647fda000000aa92,11.5
2023-11-30 04:49:18.544+00,647fda000000aa92,11.6
2023-11-30 06:49:18.609+00,647fda000000aa92,11.5
2023-11-30 10:49:18.746888+00,647fda000000aa92,11.5
2023-11-30 07:04:18.617+00,647fda000000aa92,11.5
2023-11-30 05:04:18.552+00,647fda000000aa92,11.6
2023-11-30 11:04:18.751+00,647fda000000aa92,11.4
2023-11-30 07:19:18.628+00,647fda000000aa92,11.6
2023-11-30 11:19:18.762+00,647fda000000aa92,11.5
2023-11-30 07:34:18.634+00,647fda000000aa92,11.5
2023-11-30 17:04:18.95+00,647fda000000aa92,11.6
2023-11-30 14:04:18.862368+00,647fda000000aa92,11.5
2023-11-30 11:34:18.77+00,647fda000000aa92,11.5
2023-11-30 14:19:18.871898+00,647fda000000aa92,11.6
2023-11-30 07:49:18.642+00,647fda000000aa92,11.5
2023-11-30 11:49:18.784+00,647fda000000aa92,11.5
2023-11-30 08:04:18.65+00,647fda000000aa92,11.5
2023-11-30 08:19:18.659+00,647fda000000aa92,11.5
2023-11-30 14:34:18.867+00,647fda000000aa92,11.6
2023-11-30 12:04:18.784+00,647fda000000aa92,11.5
2023-11-30 14:49:18.876+00,647fda000000aa92,11.6
2023-11-30 12:19:18.793+00,647fda000000aa92,11.5
2023-11-30 15:04:18.887+00,647fda000000aa92,11.6
2023-11-30 08:34:18.667+00,647fda000000aa92,11.5
2023-11-30 12:34:18.801+00,647fda000000aa92,11.5
2023-11-30 08:49:18.678+00,647fda000000aa92,11.5
2023-11-30 09:04:18.684+00,647fda000000aa92,11.5
2023-11-30 15:19:18.906171+00,647fda000000aa92,11.6
2023-11-30 12:49:18.809+00,647fda000000aa92,11.5
2023-11-30 17:49:18.988093+00,647fda000000aa92,11.6
2023-11-30 15:34:18.9+00,647fda000000aa92,11.6
2023-11-30 09:19:18.692+00,647fda000000aa92,11.5
2023-11-30 17:34:18.969+00,647fda000000aa92,11.6
2023-11-30 13:04:18.818+00,647fda000000aa92,11.5
2023-11-30 13:19:18.826+00,647fda000000aa92,11.5
2023-11-30 15:49:18.921715+00,647fda000000aa92,11.6
2023-11-30 13:34:18.834+00,647fda000000aa92,11.5
2023-11-30 16:04:18.924061+00,647fda000000aa92,11.6
2023-11-30 20:04:19.06174+00,647fda000000aa92,11.5
2023-11-30 13:49:18.842+00,647fda000000aa92,11.5
2023-11-30 20:19:19.058+00,647fda000000aa92,11.5
2023-11-30 18:04:18.999685+00,647fda000000aa92,11.5
2023-12-01 00:19:19.193+00,647fda000000aa92,11.3
2023-11-30 22:34:19.142439+00,647fda000000aa92,11.4
2023-11-30 18:19:18.992+00,647fda000000aa92,11.6
2023-11-30 20:34:19.077467+00,647fda000000aa92,11.5
2023-12-01 00:34:19.204+00,647fda000000aa92,11.3
2023-11-30 22:49:19.155628+00,647fda000000aa92,11.4
2023-11-30 20:49:19.075+00,647fda000000aa92,11.5
2023-11-30 18:34:19.016682+00,647fda000000aa92,11.5
2023-12-01 00:49:19.21+00,647fda000000aa92,11.2
2023-11-30 18:49:19.011+00,647fda000000aa92,11.5
2023-11-30 21:04:19.083+00,647fda000000aa92,11.5
2023-12-01 01:04:19.222+00,647fda000000aa92,11.3
2023-11-30 21:19:19.106145+00,647fda000000aa92,11.5
2023-11-30 19:04:19.019+00,647fda000000aa92,11.5
2023-12-01 01:19:19.233412+00,647fda000000aa92,11.2
2023-11-30 19:19:19.035783+00,647fda000000aa92,11.5
2023-11-30 21:34:19.109345+00,647fda000000aa92,11.5
2023-12-01 01:34:19.253203+00,647fda000000aa92,11.2
2023-11-30 21:49:19.121066+00,647fda000000aa92,11.5
2023-11-30 19:34:19.033+00,647fda000000aa92,11.5
2023-12-01 01:49:19.251193+00,647fda000000aa92,11.3
2023-11-30 19:49:19.05251+00,647fda000000aa92,11.5
2023-12-01 02:04:19.270928+00,647fda000000aa92,11.2
2023-12-01 05:19:19.377655+00,647fda000000aa92,11.1
2023-11-30 22:04:19.129889+00,647fda000000aa92,11.5
2023-11-30 22:19:19.125+00,647fda000000aa92,11.4
2023-12-01 02:19:19.267838+00,647fda000000aa92,11.2
2023-11-30 23:04:19.153+00,647fda000000aa92,11.4
2023-12-01 05:34:19.381792+00,647fda000000aa92,11.0
2023-12-01 03:49:19.314+00,647fda000000aa92,11.1
2023-12-01 02:34:19.280239+00,647fda000000aa92,11.2
2023-12-01 06:04:19.403997+00,647fda000000aa92,11.0
2023-11-30 23:19:19.164306+00,647fda000000aa92,11.4
2023-12-01 02:49:19.282+00,647fda000000aa92,11.2
2023-11-30 23:34:19.177727+00,647fda000000aa92,11.4
2023-12-01 06:19:19.404+00,647fda000000aa92,11.0
2023-12-01 06:34:19.419127+00,647fda000000aa92,10.9
2023-12-01 03:04:19.288+00,647fda000000aa92,11.2
2023-12-01 06:49:19.42+00,647fda000000aa92,10.9
2023-12-01 07:04:19.437924+00,647fda000000aa92,10.9
2023-11-30 23:49:19.187082+00,647fda000000aa92,11.3
2023-12-01 03:19:19.316022+00,647fda000000aa92,11.1
2023-12-01 07:19:19.447436+00,647fda000000aa92,10.9
2023-12-01 07:34:19.456957+00,647fda000000aa92,10.9
2023-12-01 04:04:19.323951+00,647fda000000aa92,11.2
2023-12-01 07:49:19.470456+00,647fda000000aa92,10.9
2023-12-01 05:49:19.398051+00,647fda000000aa92,11.1
2023-12-01 03:34:19.323465+00,647fda000000aa92,11.2
2023-12-01 04:19:19.334+00,647fda000000aa92,11.1
2023-12-01 00:04:19.192696+00,647fda000000aa92,11.4
2023-12-01 08:04:19.472077+00,647fda000000aa92,10.9
2023-12-01 04:34:19.34+00,647fda000000aa92,11.1
2023-12-01 04:49:19.348+00,647fda000000aa92,11.1
2023-12-01 08:19:19.489321+00,647fda000000aa92,10.9
2023-12-01 05:04:19.357+00,647fda000000aa92,11.0
2023-12-01 08:34:19.485+00,647fda000000aa92,10.8
2023-12-01 11:04:19.573+00,647fda000000aa92,10.8
2023-12-01 11:19:19.585+00,647fda000000aa92,10.7
2023-12-01 15:49:19.763172+00,647fda000000aa92,10.7
2023-12-01 11:34:19.594+00,647fda000000aa92,10.7
2023-12-01 08:49:19.494+00,647fda000000aa92,11.0
2023-12-01 16:04:19.767051+00,647fda000000aa92,10.6
2023-12-01 09:04:19.503+00,647fda000000aa92,10.9
2023-12-01 11:49:19.617431+00,647fda000000aa92,10.7
2023-12-01 16:19:19.768+00,647fda000000aa92,10.7
2023-12-01 12:04:19.621115+00,647fda000000aa92,10.8
2023-12-01 09:19:19.524436+00,647fda000000aa92,10.9
2023-12-01 16:34:19.777+00,647fda000000aa92,10.6
2023-12-01 09:34:19.531451+00,647fda000000aa92,10.8
2023-12-01 12:19:19.621+00,647fda000000aa92,10.8
2023-12-01 16:49:19.787+00,647fda000000aa92,10.6
2023-12-01 12:34:19.635687+00,647fda000000aa92,10.7
2023-12-01 09:49:19.53+00,647fda000000aa92,10.8
2023-12-01 10:04:19.539+00,647fda000000aa92,10.8
2023-12-01 17:04:19.796+00,647fda000000aa92,10.6
2023-12-01 12:49:19.65062+00,647fda000000aa92,10.7
2023-12-01 17:19:19.818906+00,647fda000000aa92,10.6
2023-12-01 13:04:19.648+00,647fda000000aa92,10.7
2023-12-01 10:19:19.545+00,647fda000000aa92,10.7
2023-12-01 10:34:19.557+00,647fda000000aa92,10.8
2023-12-01 17:34:19.814+00,647fda000000aa92,10.6
2023-12-01 13:19:19.666701+00,647fda000000aa92,10.7
2023-12-01 17:49:19.828022+00,647fda000000aa92,10.6
2023-12-01 13:34:19.664+00,647fda000000aa92,10.7
2023-12-01 10:49:19.567+00,647fda000000aa92,10.8
2023-12-01 18:04:19.841486+00,647fda000000aa92,10.5
2023-12-01 20:49:19.937+00,647fda000000aa92,10.5
2023-12-01 13:49:19.687879+00,647fda000000aa92,10.7
2023-12-01 18:19:19.842+00,647fda000000aa92,10.6
2023-12-01 14:04:19.690253+00,647fda000000aa92,10.7
2023-12-01 21:04:19.959221+00,647fda000000aa92,10.4
2023-12-01 18:34:19.852+00,647fda000000aa92,10.5
2023-12-01 21:19:19.961+00,647fda000000aa92,10.4
2023-12-01 14:19:19.692+00,647fda000000aa92,10.7
2023-12-01 14:34:19.703+00,647fda000000aa92,10.7
2023-12-01 18:49:19.861+00,647fda000000aa92,10.5
2023-12-01 14:49:19.71+00,647fda000000aa92,10.7
2023-12-01 21:34:19.965+00,647fda000000aa92,10.4
2023-12-01 19:04:19.87+00,647fda000000aa92,10.5
2023-12-01 21:49:19.988332+00,647fda000000aa92,10.4
2023-12-01 19:19:19.88+00,647fda000000aa92,10.5
2023-12-01 22:04:19.984+00,647fda000000aa92,10.4
2023-12-01 15:04:19.722+00,647fda000000aa92,10.7
2023-12-01 19:34:19.889+00,647fda000000aa92,10.5
2023-12-01 15:19:19.728+00,647fda000000aa92,10.6
2023-12-01 15:34:19.74+00,647fda000000aa92,10.7
2023-12-01 22:19:19.994+00,647fda000000aa92,10.4
2023-12-01 19:49:19.904339+00,647fda000000aa92,10.5
2023-12-01 22:34:20.007962+00,647fda000000aa92,10.4
2023-12-01 22:49:20.01+00,647fda000000aa92,10.3
2023-12-01 20:04:19.916442+00,647fda000000aa92,10.5
2023-12-02 01:04:20.1+00,647fda000000aa92,10.3
2023-12-01 20:19:19.918+00,647fda000000aa92,10.5
2023-12-02 01:19:20.114642+00,647fda000000aa92,10.3
2023-12-01 23:04:20.032701+00,647fda000000aa92,10.3
2023-12-01 20:34:19.927+00,647fda000000aa92,10.5
2023-12-01 23:19:20.041623+00,647fda000000aa92,10.3
2023-12-01 23:34:20.039+00,647fda000000aa92,10.4
2023-12-02 01:34:20.126785+00,647fda000000aa92,10.3
2023-12-02 06:04:20.296+00,647fda000000aa92,10.1
2023-12-02 01:49:20.135921+00,647fda000000aa92,10.3
2023-12-01 23:49:20.05563+00,647fda000000aa92,10.3
2023-12-02 06:19:20.306+00,647fda000000aa92,10.1
2023-12-02 02:04:20.165516+00,647fda000000aa92,10.2
2023-12-02 06:34:20.318813+00,647fda000000aa92,10.1
2023-12-02 02:19:20.148+00,647fda000000aa92,10.2
2023-12-02 02:34:20.159+00,647fda000000aa92,10.3
2023-12-02 00:04:20.070611+00,647fda000000aa92,10.4
2023-12-02 06:49:20.326+00,647fda000000aa92,10.1
2023-12-02 00:19:20.071+00,647fda000000aa92,10.3
2023-12-02 07:04:20.337+00,647fda000000aa92,10.1
2023-12-02 00:34:20.090931+00,647fda000000aa92,10.3
2023-12-02 02:49:20.168+00,647fda000000aa92,10.2
2023-12-02 03:04:20.178+00,647fda000000aa92,10.2
2023-12-02 07:19:20.357284+00,647fda000000aa92,10.1
2023-12-02 03:19:20.19725+00,647fda000000aa92,10.2
2023-12-02 00:49:20.099805+00,647fda000000aa92,10.3
2023-12-02 07:34:20.356+00,647fda000000aa92,10.0
2023-12-02 03:34:20.213113+00,647fda000000aa92,10.2
2023-12-02 07:49:20.375088+00,647fda000000aa92,10.0
2023-12-02 03:49:20.212047+00,647fda000000aa92,10.2
2023-12-02 11:04:20.498+00,647fda000000aa92,10.0
2023-12-02 08:04:20.383054+00,647fda000000aa92,10.1
2023-12-02 11:19:20.508+00,647fda000000aa92,10.0
2023-12-02 04:04:20.238774+00,647fda000000aa92,10.2
2023-12-02 08:19:20.39621+00,647fda000000aa92,10.1
